Park_Quality_Index,site_name,Park_Type,Shape_Area,Park_Area_Log,Park_Area_MIN_MAX,Sports_Surface_Count,Sports_Log,Sports_MIN_MAX,Combined_Amenities_Count,Combined_Amenities_Count_Log,Combined_Amenities_MIN_MAX,Transit_Stop_Count_350m,Transit_Score,Water_Body_Count,Water_Body_Score,Path_Count_NonZero,Park_Path_Length,Pathway_Score
0.8334870,NORTH GLENMORE PARK; NORTH GLENMORE PARK DEPOT,REGIONAL PARK,811299.269972584326752,5.909181620496014,0.718131836270567,5,0.778151250383644,0.453467211045977,260,2.416640507338281,0.883921411112757,5,1.0000000,2,1.0000000,74.0000000,75.4882355,1.0000000
0.8230069,SHOULDICE ATHLETIC PARK,REGIONAL PARK,513062.037665114330593,5.710170728129761,0.668996138007591,37,1.579783596616810,0.920618017719329,75,1.880813592280791,0.687934924321855,19,1.0000000,0,0.0000000,45.0000000,124.6003571,1.0000000
0.8077500,EDWORTHY PARK,REGIONAL PARK,1153629.966442627832294,6.062066905120377,0.755879143087959,9,1.000000000000000,0.582749447260297,227,2.357934847000454,0.862448962079254,18,1.0000000,0,0.0000000,26.0000000,59.5768242,1.0000000
0.8000725,FOREST LAWN ATHLETIC PARK; FOREST LAWN HIGH SCHOOL; JACK JAMES HIGH SCHOOL; ERNEST MORROW JR HIGH,ATHLETIC PARK,325413.593335686658975,5.512437025131414,0.620175777215142,49,1.698970004336019,0.990073830938639,33,1.531478917042255,0.560160686428457,30,1.0000000,0,0.0000000,11.0000000,74.7528458,1.0000000
0.7915847,BAKER PARK; BAKER PARK DEPOT,REGIONAL PARK,197117.990246677509276,5.294728465791660,0.566423633531979,43,1.643452676486187,0.957721138820781,36,1.568201724066995,0.573592587162870,2,1.0000000,0,0.0000000,51.0000000,132.2937012,1.0000000
0.7858086,STANLEY PARK; STANLEY PARK DEPOT,REGIONAL PARK,182705.528298973338678,5.261754065434460,0.558282269172022,21,1.342422680822206,0.782296075238826,78,1.897627091290441,0.694084706105792,12,1.0000000,0,0.0000000,30.0000000,54.7975311,1.0000000
0.7708982,SOUTH GLENMORE PARK,REGIONAL PARK,852299.572926356340759,5.930592780380498,0.723418241848852,7,0.903089986991944,0.526275190745863,129,2.113943352306837,0.773205524491331,33,1.0000000,0,0.0000000,156.0000000,86.6810837,1.0000000
0.7667626,GLENMORE ATHLETIC PARK,ATHLETIC PARK,344315.712648753193207,5.536958103259355,0.626230020184718,35,1.556302500767287,0.906934422091954,21,1.342422680822206,0.491010618558681,17,1.0000000,0,0.0000000,23.0000000,73.0252914,1.0000000
0.7610138,BOWNESS PARK; BOWNESS PARK DEPOT,REGIONAL PARK,296333.815963365021162,5.471782679129395,0.610138237789624,0,0.000000000000000,0.000000000000000,541,2.733999286538387,1.000000000000000,8,1.0000000,2,1.0000000,74.0000000,75.6973114,1.0000000
0.7240947,BOTANICAL GARDENS OF SILVER SPRINGS; BIRTHPLACE FOREST 2002,DISTRICT PARK,133221.113702123780968,5.124576319891974,0.524413146566581,10,1.041392685158225,0.606871011656872,43,1.643452676486187,0.601116717395717,25,1.0000000,0,0.0000000,10.0000000,77.4177475,1.0000000
0.7178874,JANET JOHNSTONE SCHOOL; FATHER DOUCETT SCHOOL; SAMUEL W SHAW SCHOOL; SHAWNESSY COMMUNITY ASSOC,DISTRICT PARK,188208.068212221958674,5.274640544594166,0.561463934980033,19,1.301029995663981,0.758174510842251,15,1.204119982655925,0.440424395348143,22,1.0000000,0,0.0000000,27.0000000,98.7491531,1.0000000
0.7154871,"NELSON MANDELA HIGH SCHOOL; GENESIS CENTRE, NECC",DISTRICT PARK,199953.292867361655226,5.300930732543526,0.567954970355017,8,0.954242509439325,0.556084294928045,40,1.612783856719735,0.589899150545038,35,1.0000000,0,0.0000000,8.0000000,127.0745087,1.0000000
0.7122533,WEST CONFEDERATION PARK; FORMERLY CANMORE PARK,REGIONAL PARK,168398.020737857528729,5.226339561692245,0.549538444402832,7,0.903089986991944,0.526275190745863,45,1.662757831681574,0.608177858666105,19,1.0000000,0,0.0000000,12.0000000,108.3690338,1.0000000
0.7111025,NOTRE DAME SR HIGH; VIVO RECREATION CENTRE,DISTRICT PARK,324790.295443967101164,5.511604381433332,0.619970197867082,5,0.778151250383644,0.453467211045977,53,1.732393759822969,0.633648212109233,42,1.0000000,0,0.0000000,57.0000000,69.6728439,1.0000000
0.7034861,CRESCENT PARK,COMMUNITY PARK,56570.867012276466994,4.752600511774693,0.432572489748960,10,1.041392685158225,0.606871011656872,32,1.518513939877888,0.555418557479044,12,1.0000000,0,0.0000000,3.0000000,50.3212852,1.0000000
0.7011716,NOSE HILL PARK,REGIONAL PARK,11241196.779918853193521,7.050812588946078,1.000000000000000,0,0.000000000000000,0.000000000000000,44,1.653212513775344,0.604686519822957,38,1.0000000,2,1.0000000,76.0000000,109.4456558,1.0000000
0.6994552,APPLEWOOD PARK COMMUNITY ASSOC,COMMUNITY PARK,62290.352836059697438,4.794427762931544,0.442899618920515,11,1.079181246047625,0.628892274627932,25,1.414973347970818,0.517547080183172,8,1.0000000,0,0.0000000,11.0000000,65.4928970,1.0000000
0.6988362,SIR WINSTON CHURCHILL HIGH; CAPT JOHN PALLISER ELEM; BREBEUF JR HIGH; SWC POOL; NOSE HILL LIBRARY,DISTRICT PARK,181549.540439947100822,5.258997546059363,0.557601685799622,19,1.301029995663981,0.758174510842251,9,1.000000000000000,0.365764543145194,21,1.0000000,0,0.0000000,3.0000000,130.0284576,1.0000000
0.6978179,HAMPTONS SCHOOL,DISTRICT PARK,126367.642522156456835,5.101639320235084,0.518750011846674,27,1.447158031342219,0.843330542862977,6,0.845098040014257,0.309106898518714,13,1.0000000,0,0.0000000,20.0000000,117.5678253,1.0000000
0.6969630,PRINCE'S ISLAND PARK,REGIONAL PARK,158100.544335102895275,5.198936112139279,0.542772545247317,0,0.000000000000000,0.000000000000000,127,2.107209969647868,0.770742691859251,6,1.0000000,1,1.0000000,43.0000000,103.3608627,1.0000000
0.6941001,RICHMOND GREEN,DISTRICT PARK,173040.242094505083514,5.238149623819232,0.552454343338005,51,1.716003343634799,1.000000000000000,32,1.518513939877888,0.555418557479044,16,1.0000000,0,0.0000000,17.0000000,8.3835278,0.5000000
0.6923136,COL J FRED SCOTT ELEM; ST WILFRED ELEM; ANNE GALE JR HIGH; WHITEHORN COMMUNITY ASSOC,DISTRICT PARK,162484.973457289219368,5.210815876619376,0.545705653661579,17,1.255272505103306,0.731509358509999,9,1.000000000000000,0.365764543145194,22,1.0000000,0,0.0000000,22.0000000,142.9545593,1.0000000
0.6897578,CITADEL PARK SCHOOL,COMMUNITY PARK,98047.042242286799592,4.991438926388706,0.491541585030861,8,0.954242509439325,0.556084294928045,25,1.414973347970818,0.517547080183172,18,1.0000000,0,0.0000000,27.0000000,61.6302795,1.0000000
0.6813183,,DISTRICT PARK,130923.468223639109056,5.117020818601722,0.522547696755220,9,1.000000000000000,0.582749447260297,16,1.230448921378274,0.450054587591421,12,1.0000000,0,0.0000000,15.0000000,95.5970840,1.0000000
0.6808186,ELBOW PARK RESIDENTS ASSOC,COMMUNITY PARK,67077.168137445463799,4.826581193787027,0.450838286286153,8,0.954242509439325,0.556084294928045,22,1.361727836017593,0.498071759829069,12,1.0000000,0,0.0000000,5.0000000,134.7365112,1.0000000
0.6806077,LAYCOCK PARK,REGIONAL PARK,210264.749166397494264,5.322768534885649,0.573346713760872,5,0.778151250383644,0.453467211045977,7,0.903089986991944,0.330318296511108,13,1.0000000,1,1.0000000,27.0000000,87.6330261,1.0000000
0.6795927,MURDOCH PARK; MCDOUGALL SLOPE,COMMUNITY PARK,49640.629978498211130,4.695846033081437,0.418559834928981,3,0.602059991327962,0.350850127163909,67,1.832508912706236,0.670266785265493,19,1.0000000,0,0.0000000,23.0000000,73.7050323,1.0000000
0.6795237,WEST HILLHURST CMTY ASSOC; BOWVIEW POOL,NEIGHBOURHOOD PARK,43652.562761786975898,4.640019694196049,0.404776337402872,8,0.954242509439325,0.556084294928045,24,1.397940008672038,0.511316888616317,12,1.0000000,0,0.0000000,3.0000000,62.7694435,1.0000000
0.6784420,SIMONS VALLEY ELEM; MONSIGNOR NEVIILLE ANDERSON ELEM; SANDSTONE MACEWAN COMMUNITY ASSOC,COMMUNITY PARK,102541.936915386613691,5.010905751839319,0.496347935327100,13,1.146128035678238,0.667905479281023,10,1.041392685158225,0.380904519721645,17,1.0000000,0,0.0000000,3.0000000,62.3293419,1.0000000
0.6780601,DEERFOOT ATHLETIC PARK,REGIONAL PARK,150230.661337253492093,5.176761469918575,0.537297636229569,14,1.176091259055681,0.685366531142365,8,0.954242509439325,0.349028075514798,5,1.0000000,0,0.0000000,1.0000000,59.3910446,1.0000000
0.6768075,DEER RUN ELEM,COMMUNITY PARK,111077.862203067692462,5.045631422559495,0.504921687538340,18,1.278753600952829,0.745192954137375,6,0.845098040014257,0.309106898518714,13,1.0000000,0,0.0000000,7.0000000,126.7183151,1.0000000
0.6731290,WEASELHEAD FLATS,REGIONAL PARK,2085682.662731558550149,6.319248439302347,0.819377146197851,0,0.000000000000000,0.000000000000000,34,1.544068044350276,0.564765342826872,3,1.0000000,3,1.0000000,58.0000000,105.7821274,1.0000000
0.6701991,ASCENSION OF OUR LORD ELEM & JR HIGH,DISTRICT PARK,206937.302287321421318,5.315840881832930,0.571636279392072,11,1.079181246047625,0.628892274627932,8,0.954242509439325,0.349028075514798,18,1.0000000,0,0.0000000,28.0000000,61.2384148,1.0000000
0.6695355,DR MARTHA COHEN SCHOOL,COMMUNITY PARK,71743.347531683088164,4.855787690318918,0.458049356915738,8,0.954242509439325,0.556084294928045,16,1.230448921378274,0.450054587591421,8,1.0000000,0,0.0000000,10.0000000,88.7097702,1.0000000
0.6688479,PRAIRIE WINDS PARK;  PRAIRIE WINDS DEPOT,REGIONAL PARK,168868.546104346693028,5.227551336063926,0.549837630940724,11,1.079181246047625,0.628892274627932,113,2.056904851336473,0.752342863242219,22,1.0000000,0,0.0000000,80.0000000,8.9179516,0.5000000
0.6673689,JOHN G DIEFENBAKER HIGH SCHOOL; SIR JOHN A MACDONALD SCHOOL; ST HELENA JR HIGH; THORNHILL DEPOT,DISTRICT PARK,168484.563013700448209,5.226562693503491,0.549593535544930,12,1.113943352306837,0.649149872836091,7,0.903089986991944,0.330318296511108,20,1.0000000,0,0.0000000,4.0000000,83.9970627,1.0000000
0.6672957,DAVID RICHARDSON MEMORIAL DISC GOLF PARK,DISTRICT PARK,179680.411931720998837,5.254503151605194,0.556492021865407,38,1.591064607026499,0.927192020300113,23,1.380211241711606,0.504832334268507,7,1.0000000,0,0.0000000,14.0000000,34.8490295,0.5000000
0.6671994,ANNIE FOOTE ELEM; ST THOMAS MOORE ELEM,DISTRICT PARK,91725.091119630989851,4.962492886570438,0.484394821044692,8,0.954242509439325,0.556084294928045,14,1.176091259055681,0.430172482065558,11,1.0000000,0,0.0000000,4.0000000,119.1210556,1.0000000
0.6666021,RAMSAY ELEMENTARY,COMMUNITY PARK,54572.320377691670728,4.736980378152586,0.428715885905032,8,0.954242509439325,0.556084294928045,16,1.230448921378274,0.450054587591421,13,1.0000000,0,0.0000000,8.0000000,86.3498688,1.0000000
0.6650541,RIVER PARK,REGIONAL PARK,243585.913991474604700,5.386653953361715,0.589119994350293,0,0.000000000000000,0.000000000000000,50,1.707570176097936,0.624568625348820,19,1.0000000,1,1.0000000,9.0000000,57.9964218,1.0000000
0.6646852,SAGE HILL NATURAL AREA,DISTRICT PARK,635620.433806668152101,5.803198533637627,0.691964660620359,0,0.000000000000000,0.000000000000000,38,1.591064607026499,0.581955019103535,24,1.0000000,2,1.0000000,52.0000000,106.3470230,1.0000000
0.6629314,MONTEREY PARK ELEM; MONTEREY PARK COMMUNTIY ASSOC,COMMUNITY PARK,63649.056928570113087,4.803798796422554,0.445213322801502,9,1.000000000000000,0.582749447260297,12,1.113943352306837,0.407440981346136,14,1.0000000,0,0.0000000,6.0000000,136.0155029,1.0000000
0.6627357,BIG MARLBOROUGH PARK; DR GLADYS MCKELVIE EGBERT SCHOOL; ROLAND MICHENER ELEM; ST MARTHA SCHOOL,REGIONAL PARK,260806.575165640999330,5.416320201342321,0.596444577402195,37,1.579783596616810,0.920618017719329,19,1.301029995663981,0.475870641982230,18,1.0000000,0,0.0000000,24.0000000,18.4449444,0.5000000
0.6621446,COWBOYS PARK; FORMERLY MILLENNIUM PARK,REGIONAL PARK,35861.549579441656533,4.554641161660135,0.383696416786769,4,0.698970004336019,0.407324383678342,35,1.556302500767287,0.569240273188870,22,1.0000000,0,0.0000000,18.0000000,51.3244019,1.0000000
0.6591625,CONFEDERATION PARK 2; NORTH MAIN OFFICE (CONFEDERATION),REGIONAL PARK,172224.364653402561089,5.236097112958475,0.551947579345661,4,0.698970004336019,0.407324383678342,76,1.886490725172482,0.690011418240359,10,1.0000000,1,1.0000000,35.0000000,10.2787962,0.5000000
0.6556586,JERRY POTTS ELEM,COMMUNITY PARK,85354.000637810575427,4.931228969923962,0.476675774330239,9,1.000000000000000,0.582749447260297,9,1.000000000000000,0.365764543145194,11,1.0000000,0,0.0000000,3.0000000,88.0963440,1.0000000
0.6556165,ST JUDE ELEM; WOODCREEK COMMUNITY ASSOC,DISTRICT PARK,120462.693785085153650,5.080856175835100,0.513618663004149,15,1.204119982655925,0.701700254327818,4,0.698970004336019,0.255658444308158,15,1.0000000,0,0.0000000,2.0000000,76.1391373,1.0000000
0.6555094,CONFEDERATION PARK 1,REGIONAL PARK,197097.544459753145929,5.294683417098157,0.566412511030166,3,0.602059991327962,0.350850127163909,89,1.954242509439325,0.714792618659993,22,1.0000000,1,1.0000000,47.0000000,4.0194793,0.5000000
0.6548861,GRIFFITH WOODS NATURAL AREA ENVIRONMENT PARK,REGIONAL PARK,1144137.276882579782978,6.058478515067175,0.754993171225778,0,0.000000000000000,0.000000000000000,25,1.414973347970818,0.517547080183172,12,1.0000000,1,1.0000000,60.0000000,106.7284164,1.0000000
0.6541972,JAMES SHORT MEMORIAL SCHOOL; GW SKENE ELEM; ST PETER ELEM,COMMUNITY PARK,118017.573734991266974,5.071950361847076,0.511419821605576,11,1.079181246047625,0.628892274627932,6,0.845098040014257,0.309106898518714,12,1.0000000,0,0.0000000,25.0000000,109.6473923,1.0000000
0.6534149,,NEIGHBOURHOOD PARK,43087.047595293617633,4.634356815791766,0.403378175316041,8,0.954242509439325,0.556084294928045,12,1.113943352306837,0.407440981346136,15,1.0000000,0,0.0000000,10.0000000,96.5848236,1.0000000
0.6528680,,DISTRICT PARK,515404.376272841414902,5.712148944431126,0.669484558707218,5,0.778151250383644,0.453467211045977,10,1.041392685158225,0.380904519721645,13,1.0000000,0,0.0000000,39.0000000,86.1489868,1.0000000
0.6516211,,NEIGHBOURHOOD PARK,44200.451056586956838,4.645436526713901,0.406113750872926,6,0.845098040014257,0.492480415699068,16,1.230448921378274,0.450054587591421,12,1.0000000,0,0.0000000,14.0000000,96.0217438,1.0000000
0.6493556,EAU CLAIRE PLAZA; FESTIVAL MARKET DEPOT,REGIONAL PARK,19412.674002397267031,4.288107732605056,0.317889435111893,0,0.000000000000000,0.000000000000000,67,1.832508912706236,0.670266785265493,8,1.0000000,1,1.0000000,4.0000000,65.1342392,1.0000000
0.6492811,,COMMUNITY PARK,112517.455982399624190,5.051223763993300,0.506302434079436,10,1.041392685158225,0.606871011656872,6,0.845098040014257,0.309106898518714,24,1.0000000,0,0.0000000,11.0000000,57.3376274,1.0000000
0.6474331,MEMORIAL DRIVE PATHWAY; POINT MCKAY,REGIONAL PARK,156849.523718643380562,5.195485973130909,0.541920707504845,2,0.477121254719662,0.278042147464022,31,1.505149978319906,0.550530494185179,10,1.0000000,0,0.0000000,37.0000000,119.9840012,1.0000000
0.6466850,WEST NOSE CREEK PARK; CONFLUENCE PARK,REGIONAL PARK,716239.535359143628739,5.855058896101512,0.704768960382728,0,0.000000000000000,0.000000000000000,23,1.380211241711606,0.504832334268507,6,1.0000000,3,1.0000000,67.0000000,87.0544662,1.0000000
0.6450352,ROSE KOHN JIMMIE CONDON ARENA,COMMUNITY PARK,76986.856922468505218,4.886422230530351,0.465613010876365,8,0.954242509439325,0.556084294928045,8,0.954242509439325,0.349028075514798,13,1.0000000,0,0.0000000,12.0000000,87.6053696,1.0000000
0.6441374,SACRAMENTO DEPOT,NEIGHBOURHOOD PARK,42711.833395953137369,4.630558381715105,0.402440343680579,3,0.602059991327962,0.350850127163909,28,1.462397997898956,0.534893335597958,26,1.0000000,0,0.0000000,4.0000000,124.4410629,1.0000000
0.6435595,DOUGLASQUARRY COMMUNITY ASSOC,COMMUNITY PARK,68589.604385185375577,4.836264629655316,0.453229122171143,5,0.778151250383644,0.453467211045977,14,1.176091259055681,0.430172482065558,27,1.0000000,0,0.0000000,47.0000000,53.1193924,1.0000000
0.6430902,,DISTRICT PARK,170816.134413870953722,5.232531431974563,0.551067214342297,1,0.301029995663981,0.175425063581955,46,1.672097857935718,0.611594109101915,27,1.0000000,0,0.0000000,68.0000000,75.9719543,1.0000000
0.6425166,RANCHLANDS PARK; ST RITA ELEM; RANCHLANDS ELEM; RANCHLANDS COMMUNITY ASSOC,COMMUNITY PARK,104616.069619193673134,5.019602551038027,0.498495171069830,18,1.278753600952829,0.745192954137375,2,0.477121254719662,0.174514037757399,20,1.0000000,0,0.0000000,9.0000000,79.1094589,1.0000000
0.6415341,,COMMUNITY PARK,26414.215219885685656,4.421854153483226,0.350911365227801,8,0.954242509439325,0.556084294928045,10,1.041392685158225,0.380904519721645,4,1.0000000,0,0.0000000,1.0000000,111.6998138,1.0000000
0.6408939,GUARDIAN ANGEL ELEM,COMMUNITY PARK,91232.998865648332867,4.960156710786453,0.483818020312600,7,0.903089986991944,0.526275190745863,8,0.954242509439325,0.349028075514798,13,1.0000000,0,0.0000000,21.0000000,69.7293701,1.0000000
0.6382647,,COMMUNITY PARK,103853.668901378812734,5.016426025498238,0.497710888367553,8,0.954242509439325,0.556084294928045,6,0.845098040014257,0.309106898518714,27,1.0000000,0,0.0000000,24.0000000,81.6426239,1.0000000
0.6376963,,COMMUNITY PARK,67708.048690608440666,4.830646712020410,0.451842060877699,7,0.903089986991944,0.526275190745863,8,0.954242509439325,0.349028075514798,10,1.0000000,0,0.0000000,7.0000000,67.4618301,1.0000000
0.6369743,VALLEYVIEW PARK; CALGARY BEACH VOLLEYBALL ASSOC.,REGIONAL PARK,110725.751713878911687,5.044252559615218,0.504581246908331,7,0.903089986991944,0.526275190745863,95,1.982271233039568,0.725044531942578,13,1.0000000,0,0.0000000,32.0000000,12.1293659,0.5000000
0.6363054,CALGARY WALDORF SCHOOL,COMMUNITY PARK,52757.488295281480532,4.722292343083137,0.425089416767251,8,0.954242509439325,0.556084294928045,7,0.903089986991944,0.330318296511108,6,1.0000000,0,0.0000000,5.0000000,92.0656433,1.0000000
0.6351420,,SUBNEIGHBOURHOOD PARK,10287.086839179046365,4.012334621367191,0.249801180133928,2,0.477121254719662,0.278042147464022,48,1.690196080028514,0.618213797037427,6,1.0000000,0,0.0000000,3.0000000,51.8168297,1.0000000
0.6349118,EDGEMONT RAVINE,DISTRICT PARK,581792.874818760901690,5.764769144641504,0.682476462061513,3,0.602059991327962,0.350850127163909,39,1.602059991327962,0.585976740819266,48,1.0000000,3,1.0000000,86.0000000,48.8460579,0.5000000
0.6331548,BOWMONT PARK,REGIONAL PARK,1226139.693137273890898,6.088540306028600,0.762415413658654,0,0.000000000000000,0.000000000000000,51,1.716003343634799,0.627653179020208,36,1.0000000,0,0.0000000,93.0000000,89.6078339,1.0000000
0.6327730,BATTALION PARK SCHOOL; SIGNAL HILL COMMUNITY ASSOC,COMMUNITY PARK,79113.399944205782958,4.898255538455098,0.468534649188368,5,0.778151250383644,0.453467211045977,10,1.041392685158225,0.380904519721645,23,1.0000000,0,0.0000000,28.0000000,90.6458664,1.0000000
0.6326835,,COMMUNITY PARK,61711.562261146391393,4.790373578382883,0.441898642610541,8,0.954242509439325,0.556084294928045,6,0.845098040014257,0.309106898518714,7,1.0000000,0,0.0000000,19.0000000,125.8574142,1.0000000
0.6326580,BATTALION PARK; SIGNAL HILL,COMMUNITY PARK,74186.964675515802810,4.870333456505984,0.461640699931557,2,0.477121254719662,0.278042147464022,26,1.431363764158987,0.523542113272197,11,1.0000000,0,0.0000000,17.0000000,58.2362480,1.0000000
0.6290956,OLYMPIC HEIGHTS ELEM; STRATHCONA CHRISTIE ASPEN COMMUNITY ASSOC,COMMUNITY PARK,77004.798782599464175,4.886523430165486,0.465637997019973,7,0.903089986991944,0.526275190745863,6,0.845098040014257,0.309106898518714,9,1.0000000,0,0.0000000,4.0000000,80.3696594,1.0000000
0.6281921,POP DAVIES ATHLETIC PARK,ATHLETIC PARK,164974.696849906526040,5.217419971478348,0.547336201660396,12,1.113943352306837,0.649149872836091,2,0.477121254719662,0.174514037757399,24,1.0000000,0,0.0000000,4.0000000,50.4495811,1.0000000
0.6270990,KILLARNEY SWIMMING POOL AND PARK,NEIGHBOURHOOD PARK,34941.682196854788344,4.543356238328220,0.380910174379809,4,0.698970004336019,0.407324383678342,14,1.176091259055681,0.430172482065558,8,1.0000000,0,0.0000000,4.0000000,58.9033203,1.0000000
0.6252347,ARBOUR LAKE JR HIGH,COMMUNITY PARK,82356.053974245209247,4.915700802909419,0.472841876999637,5,0.778151250383644,0.453467211045977,8,0.954242509439325,0.349028075514798,9,1.0000000,0,0.0000000,6.0000000,97.7407303,1.0000000
0.6246822,TEMPLE COMMUNITY ASSOC,DISTRICT PARK,59789.920298750344955,4.776635238109781,0.438506652683422,11,1.079181246047625,0.628892274627932,3,0.602059991327962,0.220212197674072,10,1.0000000,0,0.0000000,13.0000000,60.2502632,1.0000000
0.6217577,CALGARY CANADIAN IRISH ATHLETIC CLUB,DISTRICT PARK,48520.597892434474488,4.685935094429497,0.416112828710807,4,0.698970004336019,0.407324383678342,11,1.079181246047625,0.394726235431471,7,1.0000000,0,0.0000000,1.0000000,101.2203903,1.0000000
0.6208705,SENATOR PATRICK BURNS JR HIGH; CHICOUTIMI FIELD,COMMUNITY PARK,99089.258040956920013,4.996030959358880,0.492675355870001,9,1.000000000000000,0.582749447260297,3,0.602059991327962,0.220212197674072,24,1.0000000,0,0.0000000,5.0000000,93.4815369,1.0000000
0.6198941,,DISTRICT PARK,198969.255943208700046,5.298788158594543,0.567425969827400,2,0.477121254719662,0.278042147464022,14,1.176091259055681,0.430172482065558,8,1.0000000,0,0.0000000,40.0000000,104.1315918,1.0000000
0.6192780,,COMMUNITY PARK,73094.392370532848872,4.863890001703135,0.460049813889092,5,0.778151250383644,0.453467211045977,7,0.903089986991944,0.330318296511108,6,1.0000000,0,0.0000000,13.0000000,71.6006546,1.0000000
0.6177977,CARBURN PARK; CARBURN PARK DEPOT,REGIONAL PARK,486585.660922510141972,5.687160199195803,0.663314848942822,1,0.301029995663981,0.175425063581955,65,1.819543935541869,0.665524656316080,6,1.0000000,2,1.0000000,90.0000000,21.4177437,0.5000000
0.6162148,ROBERT WARREN JR HIGH,COMMUNITY PARK,53988.492091827291006,4.732309241848825,0.427562584489025,12,1.113943352306837,0.649149872836091,2,0.477121254719662,0.174514037757399,9,1.0000000,0,0.0000000,8.0000000,75.8078690,1.0000000
0.6153469,WEST DOVER (HOFER MEMORIAL) PARK; GFL 55+ SOCIETY ACTIVITY CENTRE,COMMUNITY PARK,52423.743312108359532,4.719536312701371,0.424408954127082,4,0.698970004336019,0.407324383678342,9,1.000000000000000,0.365764543145194,16,1.0000000,0,0.0000000,1.0000000,93.4720764,1.0000000
0.6139064,DALE HODGES PARK,REGIONAL PARK,591093.746881123050116,5.771657099746995,0.684177095025308,0,0.000000000000000,0.000000000000000,38,1.591064607026499,0.581955019103535,21,1.0000000,0,0.0000000,36.0000000,149.3286743,1.0000000
0.6090864,STAMPEDE PATHWAY; SCOTMAN'S HILL,DISTRICT PARK,139618.120368415402481,5.144944897526936,0.529442139064517,0,0.000000000000000,0.000000000000000,50,1.707570176097936,0.624568625348820,27,1.0000000,0,0.0000000,29.0000000,65.1836777,1.0000000
0.6075778,HIDDEN HUT PARK,NEIGHBOURHOOD PARK,37525.336144778964808,4.574336164472238,0.388559103969152,4,0.698970004336019,0.407324383678342,8,0.954242509439325,0.349028075514798,6,1.0000000,0,0.0000000,5.0000000,93.0587845,1.0000000
0.6071334,,COMMUNITY PARK,79866.106605254361057,4.902367951264408,0.469550002029253,9,1.000000000000000,0.582749447260297,2,0.477121254719662,0.174514037757399,21,1.0000000,0,0.0000000,14.0000000,80.7440414,1.0000000
0.6061170,,COMMUNITY PARK,58426.580825459059270,4.766617904864021,0.436033377688718,0,0.000000000000000,0.000000000000000,16,1.230448921378274,0.450054587591421,16,1.0000000,1,1.0000000,25.0000000,86.5670090,1.0000000
0.6052483,,DISTRICT PARK,270156.923076867882628,5.431617708866166,0.600221525010087,0,0.000000000000000,0.000000000000000,10,1.041392685158225,0.380904519721645,7,1.0000000,1,1.0000000,22.0000000,99.2527847,1.0000000
0.6046365,DR GORDON HIGGINS JR HIGH; ST RUPERT ELEM,COMMUNITY PARK,62514.507748373849608,4.795987762850235,0.443284782186624,7,0.903089986991944,0.526275190745863,3,0.602059991327962,0.220212197674072,8,1.0000000,0,0.0000000,17.0000000,79.8466568,1.0000000
0.6046080,,DISTRICT PARK,254496.641124101646710,5.405683761322940,0.593818445228370,0,0.000000000000000,0.000000000000000,10,1.041392685158225,0.380904519721645,9,1.0000000,1,1.0000000,20.0000000,122.1072922,1.0000000
0.6010885,HAWKSTONE FIELD; HAWKWOOD COMMUNITY PARK,COMMUNITY PARK,63077.257768131930789,4.799879689537403,0.444245697104841,11,1.079181246047625,0.628892274627932,26,1.431363764158987,0.523542113272197,10,1.0000000,0,0.0000000,5.0000000,39.5544853,0.5000000
0.6005564,,NEIGHBOURHOOD PARK,42729.119323504331987,4.630734105582634,0.402483729823065,7,0.903089986991944,0.526275190745863,3,0.602059991327962,0.220212197674072,11,1.0000000,0,0.0000000,2.0000000,108.3098068,1.0000000
0.5970090,JOHN W COSTELLO ELEM,COMMUNITY PARK,62868.736653981002746,4.798441641200157,0.443890643628389,4,0.698970004336019,0.407324383678342,5,0.778151250383644,0.284620136594435,12,1.0000000,0,0.0000000,2.0000000,128.5245514,1.0000000
0.5968683,MOUNTAIN VIEW ELEM; SOUTHVIEW COMMUNITY ASSOC,NEIGHBOURHOOD PARK,35058.148121128375351,4.544801359253841,0.381266974075095,4,0.698970004336019,0.407324383678342,6,0.845098040014257,0.309106898518714,9,1.0000000,0,0.0000000,1.0000000,120.6092300,1.0000000
0.5967101,EGERT'S PARK,DISTRICT PARK,175307.711212948692264,5.243803497027720,0.553850282046115,3,0.602059991327962,0.350850127163909,5,0.778151250383644,0.284620136594435,30,1.0000000,0,0.0000000,17.0000000,88.8161621,1.0000000
0.5966751,LAKESHORE SCHOOL,COMMUNITY PARK,50627.494420914830698,4.704395012624627,0.420670574066402,5,0.778151250383644,0.453467211045977,4,0.698970004336019,0.255658444308158,10,1.0000000,0,0.0000000,7.0000000,104.2799301,1.0000000
0.5962811,,DISTRICT PARK,117063.443351883383002,5.068425004372224,0.510549412458148,0,0.000000000000000,0.000000000000000,10,1.041392685158225,0.380904519721645,3,1.0000000,1,1.0000000,5.0000000,133.1641693,1.0000000
0.5951892,ST SEBASTIAN ELEM,NEIGHBOURHOOD PARK,48651.070874446908419,4.687101330733948,0.416400771920736,6,0.845098040014257,0.492480415699068,3,0.602059991327962,0.220212197674072,15,1.0000000,0,0.0000000,3.0000000,114.5279388,1.0000000
