teleride_n,stop_name,status,date_creat,time_creat,date_mod_d,time_mod_d,globalid
8696.000000000000000,NB Elbow DR @ Southland CR SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,009390e8-2e95-4dc9-a3a0-f70289688306
8323.000000000000000,EB Deer Run DR @ Deer Side RD SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,0c40b7bd-d3e0-48f2-a7f9-de25f49a571d
7500.000000000000000,EB McKinnon DR @ McKinnon RD NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,9c8cf09a-1549-48ea-a5ae-01d9a458cba1
5536.000000000000000,SB Fairmount DR @ N. of Bonaventure DR SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,e0b7d8e7-706a-4962-a5af-b00f9a5d834b
9656.000000000000000,EB Taradale DR @ Tarington CL NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,bc278d4e-1258-49a2-9c4e-7d69f0623dc4
5656.000000000000000,WB Bow TR @ 37 ST SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,485285a7-f5d6-4d4a-8481-bc20ebed0a3e
5425.000000000000000,EB 40 AV NW@ 37 ST NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,a8b84525-8a7e-4322-b8c3-4fb45afb7712
2057.000000000000000,WB Nolan Hill GA @ Nolan Hill DR NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,4f437cda-6294-46ab-909d-84a49780173b
9442.000000000000000,SB 29 ST NE @ 23 AV NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,aede3963-8789-4b89-a7d6-3502a1fd947a
7632.000000000000000,SB Coventry Hills BV @ Country Village RD NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,791f0907-22aa-4385-bd70-f8d27b8f6ae7
9081.000000000000000,EB 14 AV NW @ 14 ST NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,c08a0784-9cdc-4278-a333-935e94ad0c1d
9521.000000000000000,NB Prestwick CI @ Prestwick DR SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,e90bd8c7-b6d0-43a7-83d0-ec8187d31b88
7169.000000000000000,SB Scurfield DR @ Schubert GA NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,d17ef612-ba30-4889-9cf8-ce9201eadcc5
9503.000000000000000,WB Hamptons DR @ Hamstead TC NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,ece5b304-5fa5-4eda-b88a-f4bb1c11f326
8233.000000000000000,EB Shawnessy BV @ Shawnessy DR SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,4fbee2af-462b-4d58-b9ef-84b929f91398
5258.000000000000000,NB Edmonton TR @ 25 AV NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,f8d8b79e-d19d-479e-bafc-efdf388c7ecf
4615.000000000000000,NB Remington RD @ Regal CR NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,aa9fad21-35ac-4dc3-8ddc-8b53fa91844e
5222.000000000000000,EB Scenic Acres BV @ Scenic Acres DR NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,6799116d-a41e-4247-9f70-ee7af20d9a15
2269.000000000000000,EB Skyview Ranch DR @ Skyview Ranch ST NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,aad851da-41d1-4726-9d30-3588591e097a
9263.000000000000000,SB Anderson CTrain Station,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,249cf456-1373-4e60-8769-4434a834a604
5114.000000000000000,EB Dalhousie DR @ 54 ST NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,5224d4f9-6d6c-4894-a883-aad10744f3be
3457.000000000000000,WB Symons Valley PY (128 Av NW) @ Shaganappi TR NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,fd783fbe-aa8d-44d0-9938-62bdd21a568b
9608.000000000000000,SB Lynnview RD @ 62 AV SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,c3a9ce15-f083-4611-85a4-742ab1c3d6f3
4579.000000000000000,EB Heritage DR @ 10 ST SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,6db02d0e-dc47-4f84-a889-68c5d19c69c0
4820.000000000000000,SB Bridleridge WY @ Bridleglen MR SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,044c2f03-b7a0-454b-9dd2-6dc150dfb750
2461.000000000000000,SB Seton WY @ Market ST SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,5b46cba1-9c3d-4304-9823-ecd43aeba7db
4435.000000000000000,SB Manhattan RD @ 42 AV SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,72433c52-2e16-4e18-8545-97144b7d7370
9590.000000000000000,WB Country Hills DR @ Country Hills RI NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,f59992a1-66ff-41ca-bb07-f28f37ca24f2
5189.000000000000000,SB Elbow DR @ 54 AV SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,de7c2c11-3a83-44de-86b6-7f00a1656465
7340.000000000000000,SB 1 ST SE @ S. of 18 AV SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,c25ea823-4f87-44c4-af0b-96b4377be12a
5016.000000000000000,WB Parkdale BV @ 29 ST NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,2d4cd649-05d9-4dde-85c7-6a14b44d9432
4535.000000000000000,SB Ogden RD @ 17A ST SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,d0aa935d-a0db-4682-a0db-a68d99094a91
7985.000000000000000,EB Chaparral DR @ Chaparral CI SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,95f76974-02da-462e-a821-c70a1c8fe664
8554.000000000000000,WB Temple DR @ 64 ST NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,d1eb607b-36c2-46f7-abdd-004f984706fb
9916.000000000000000,SB Nose Hill DR @ Hawkwood RD NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,bc0c5636-7533-4f1a-b3b8-725819e6c740
8343.000000000000000,EB 7 AV S @ Centre ST S,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,ae60efa2-3e6c-4b9c-a327-7e64e70c6dcb
4226.000000000000000,EB Oakwood DR @ Oakcliffe DR SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,731b5c47-ab1a-4b44-8186-c4b1f9af5aa0
9626.000000000000000,SB Saddletowne CI @ Martindale DR NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,320d2d5a-d86b-45cf-bf7e-0923e657eab2
9939.000000000000000,SB Ogden RD @ 78 AV SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,8c12b699-40a1-49a1-b2e4-12342c8419ee
7147.000000000000000,SB Scenic Acres DR @ Scenic Acres GA NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,b9c561bf-8884-4ea1-bd67-a47eb312c62d
4169.000000000000000,WB Strathcona DR @ Strathcona RD SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,22bc49b4-a22f-4326-8177-bf6659f0d7d3
4740.000000000000000,SB Somercrest ST @ 162 AV SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,cd98d145-3223-455f-b42e-1af0e87e364e
8907.000000000000000,NB Rocky Ridge DR @ 400 Rocky Ridge  VW NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,e241d57a-b50d-4319-8799-289f645e5a05
7613.000000000000000,WB Harvest Hills DR @ Harvest Glen RI NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,512a4eba-c8c9-4ab8-9c8c-11456619935f
3540.000000000000000,SB Royal Oak DR @ Royal Crest WY NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,b544f8e0-592b-4293-a9d8-0dc2c7ab5d96
4235.000000000000000,WB 90 AV SW @ 19 ST SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,b312ae06-bbfa-4f21-9774-dd520ae06299
7657.000000000000000,WB California BV @ Del Ray RD,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,7fc60ed2-0a4e-4e38-8d82-de4963e150ec
2027.000000000000000,WB Radnor Ave @ Remington Road,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,db13a451-80d7-4649-8e90-fe396fca542b
7537.000000000000000,NB Centre ST N @ 72 AV N,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,628b6397-364c-44c9-856f-6ba8b64c1317
8396.000000000000000,NB Old Banff Coach RD @ Coach Hill RD SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,1c32a7aa-8e8f-436e-b725-32df48fc4406
7677.000000000000000,SB Douglas Woods DR @ Douglas Woods PL SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,85d540ad-3db0-4534-8c09-397c2ace1dd7
3453.000000000000000,WB Symons Valley PY @ Evanston LI NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,e974717c-7bbc-415f-99e6-ff80b68c3988
3573.000000000000000,EB Walden DR @ Walden SQ SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,5c0fe26f-377d-40e3-a679-7b7561c41685
3943.000000000000000,SB Fish Creek BV @ Everbrook DR SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,e3b0d616-ae81-4337-aa4d-4375e24b3ccd
5949.000000000000000,NB 37 ST NW @ 40 AV NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,0cba6fed-88e3-405d-b063-2569b17c36db
4118.000000000000000,NB Shawville BV @ 162 AV SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,b19e78a1-12c2-4f5c-b55a-df1003e62d08
6217.000000000000000,WB 26 AV NE @ Rundlelawn RD,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,d2506bd1-8c0a-4fb0-a53a-4d79fb616f1e
2860.000000000000000,NB 14 ST NE @ COUNTRY HILLS BV,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,15e33807-df32-4e95-8be9-612fb4ef6653
9447.000000000000000,SB Sunridge WY @ 23 AV NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,e311a210-eb08-48e0-a068-f8af2b449877
8208.000000000000000,SB 44 ST SE @ 61 AV SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,a8165541-5e6b-4c91-9f32-b5f52d5ede9b
6950.000000000000000,EB Heritage DR @ 5 ST SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,988b5c20-4411-42e1-b091-b86cef0a1a7e
8294.000000000000000,SB Deerfield DR @ 146 AV SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,915796a2-2405-4686-940f-629d5f29e3fc
4345.000000000000000,EB Rundlehorn DR @ 40 ST NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,2561e154-4dec-4078-9d59-840448a7ee80
5804.000000000000000,WB 12 AV NE @ Edmonton TR,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,a24abc33-d8c4-4817-be56-4ea7c23ac5b5
8507.000000000000000,EB Shawville BV @ Shawville RI SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,379ad524-baf6-4971-8743-2f931a30d8fb
8117.000000000000000,NB 36 ST SE @ Radcliffe DR,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,70bbf657-36ec-4351-a1d6-34817cc46fc7
9898.000000000000000,SB  Tusslewood DR @  Tusslewood HT NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,b6ddb468-865b-40c4-94c2-1bbe198fe4f4
8291.000000000000000,NB Queensland DR @ Queen Anne WY SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,7083ca06-eaa0-40f1-b5d7-951f46f6b1c0
2799.000000000000000,32nd Avenue NE Station (SB),ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,96daaf55-1152-4703-af85-637fc8eed753
4331.000000000000000,WB Madigan DR @ Madeira DR NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,21aec124-abcd-42ad-90f7-5f508680b5ea
3975.000000000000000,EB McKenzie Towne LI @ 52 ST SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,bfe976fa-d752-4ff6-aa6e-c4bdc3524c1f
9312.000000000000000,SB Shawnee DR @ S. of Shawnee GD SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,d6e3b10e-96c1-465c-bad9-2fc69dedc13d
9636.000000000000000,WB Martin Crossing DR @ Martin Crossing WY NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,a504c2a2-99ce-46b7-9ec9-fb385292431d
8575.000000000000000,NB Saddlebrook DR @ Saddlestone WY NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,85b2ad32-5235-472e-8b22-b9a652e1f62c
5870.000000000000000,EB Temple DR @ 64 ST NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,45adb05a-751b-4125-9622-1d12d02d5448
5526.000000000000000,EB 61 AV SW @ 3 ST SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,0b5b1472-5480-4ae7-a728-bd1864902a90
6840.000000000000000,NB Arbour Lake WY @ Arbour Lake PL NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,ed727c47-0ae9-44f5-ac6e-5ceb428119f1
4735.000000000000000,WB Sun Valley BV @ Midpark BV SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,321fad88-c238-4fdd-b12f-59c1e133cd0d
4687.000000000000000,EB 50 AV SW @ 19 ST SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,deeb9733-e949-4aee-b40a-76674f4d4747
2070.000000000000000,NB Nolan Hill Bv @ Nolan Hill Ave NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,b93a0520-357d-4206-bf91-16457c2faa4d
6412.000000000000000,Heritage LRT Station NB,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,f7d84165-e0ec-409b-a68a-a0df57b36c9f
9193.000000000000000,SB Bonaventre DR @ Lake Simcoe CR SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,7ecde64c-0881-454f-bbb9-483dd23fe081
4571.000000000000000,EB 17 AV @ Georgia ST SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,d868be1c-c328-41a5-8c37-ee5bd10978e4
2657.000000000000000,SB 40 ST SE @ 122 AV SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,5636a44f-f984-4e21-b118-d922d6bca01e
3598.000000000000000,WB Cranford DR @ Cranford ST SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,3791fd21-db05-4fd7-9b71-ff0f9d42c760
6953.000000000000000,WB Heritage DR @ 5 ST SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,491c792c-76db-4a90-933d-c2dc9155f3c4
7258.000000000000000,WB Midlake BV @ Midridge DR SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,0ff0dd3f-f9d2-4b64-a310-2a439507a975
5465.000000000000000,NB 17 ST SE@ 3 AV SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,31a82f4e-9b75-4680-b30a-24fc7131f234
9042.000000000000000,NB 19 ST NW @ 23 AV NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,ac794a49-7636-44a0-b55b-e17d61fd7c29
6211.000000000000000,EB Rundlehorn DR @ 36 ST NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,7678a73a-44a2-4191-93c1-f130a6e2c5b5
3880.000000000000000,WB 4 AV SE @ 1 ST SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,8dc3dd02-9c8e-48e6-9b4f-5ae2f23ff537
7446.000000000000000,EB Patina DR @ Prominence WY SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,c38a7388-0aa2-4198-80fe-3148a72137e6
9390.000000000000000,NB Somerset - Bridlewood CTrain Station,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,51ddaa8b-ee42-41a0-8d1e-2ee9e6c206ea
3494.000000000000000,EB Sage Hill GA @  W. of 37 St NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,01ad6a9a-9a57-413c-bfa7-7f7cc524f2e6
4642.000000000000000,WB 10 AV SW @ 19 ST SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,32cd641d-c195-4be5-97de-da4b06e12816
2872.000000000000000,SB Macleod TR frontage road @ S. of 73 AV SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,60842c03-09ad-4ed0-8ab8-d85dd6b44434
4442.000000000000000,NB Kincora DR @ Kincora LD NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,595b0115-0fd9-44fd-98ba-56b042f3077c
6069.000000000000000,NB Sunpark DR @ Sunbank WY SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,0a57cb71-b450-409e-9eac-23b3d5b60692
5264.000000000000000,SB Heritage Meadows RD @ Heritage DR SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,d8e95ee8-693a-48e6-b016-cb13b98eebf3
9379.000000000000000,EB 114 AV SE/ 29 ST SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,145f27a1-0ca8-4f9b-82a7-e090617bd9ef
2419.000000000000000,WB Cityscape Dr @ Cityscape Ga NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,d7f33b22-f3cf-47a7-8b1f-d628907b3b88
3972.000000000000000,EB Copperfield BV @ Copperfield LN SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,f1f0df1a-8ef3-43dd-bad5-e0439442d049
7905.000000000000000,EB 44 AV NE @ Whiteridge WY,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,bd3872c5-f0f8-426e-b165-43a5b644c36a
6639.000000000000000,SB Bowness RD @ 52 ST NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,4298d5a7-25f5-40c1-b144-efb210fca75b
6426.000000000000000,NB Oakwood DR @ 93 AV SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,a16cdc15-e7b1-49fd-bdc1-f3ba52d53395
8618.000000000000000,WB 34 AV NW @ 49 ST NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,08a3101d-6141-40c0-9a6e-fd759b679b0e
3966.000000000000000,WB 32 AV NW @ Collegiate BV,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,3c3c14dd-d31a-4f71-9312-2738366dac37
8551.000000000000000,EB Dalton DR @ Fortress Apts NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,b729256f-c2ae-4394-b170-d8fb0f95c6c3
6610.000000000000000,SB 29 ST NW @ 16 AV NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,88014b1d-cf03-4ffb-bb49-8491e767d7cb
7625.000000000000000,NB 53 ST NW @ Dalhousie DR,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,7d2c5352-0121-42b5-afbf-581939073dc7
7345.000000000000000,SB 23 ST NE @ 39 AV NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,b0db7275-8cab-46ba-ba32-32e0d80f03ad
9280.000000000000000,WB Strathcona DR @ Strathridge PL SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,c52c6e92-556d-45a8-b39c-2928408a4573
2448.000000000000000,EB Hidden Valley Dr @ Hidden Springs GR NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,2c0e9d59-3bb1-4902-9ebe-d1f7c0a429ac
5469.000000000000000,WB Northmount DR @ Brisebois DR NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,590874c2-25e7-4004-a6bf-5c3bcd1c7f47
9308.000000000000000,SB Shawville BV @ Home Depot,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,f7048914-3a8a-4558-bf73-23bb3869012e
4620.000000000000000,EB 12 AV SW @ 16 ST SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,521434a7-533c-4ea7-8df2-eb49aef6f007
9331.000000000000000,WB Willowpark DR @ Bonaventure DR SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,850563e4-2f98-4717-8c78-c1b7d8aab32f
2168.000000000000000,WB 8 AV NE @ 13A ST NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,4c23473c-a45b-4743-8e6f-4885dcb120e2
5735.000000000000000,Lions Park LRT Station (WB 14 AV NW),ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,df7781a6-80ef-4ddc-b645-b3cd38ecbe92
3900.000000000000000,YYC Airport Domestic Terminal,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,b138a4df-ea64-4d84-b017-10f29ce336d5
4769.000000000000000,SB Shawinigan DR @ Shannon MR SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,d0b5357f-aecf-4250-91de-47e4dca00dcc
9868.000000000000000,WB Cranston DR SE @ Cranston RD SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,06a24dda-4f7d-4192-90e6-664f1ab7ff68
7796.000000000000000,EB Somerset DR @ Somercrest CL SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,7c93eaa0-dae8-475e-8c29-b7658b21b4de
4499.000000000000000,EB Whitehorn DR @ 48 ST NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,777ca5c3-ca2f-40e2-89ce-be6013a182fe
8872.000000000000000,WB Martindale BV @ Martha's Haven MR NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,43486215-2ce4-4715-b7a1-a6c600efc6ef
6887.000000000000000,NB  Edgevalley DR @ Edgeview DR NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,8d70d61b-3cbe-4a7a-b4ec-e05a895e143f
6472.000000000000000,WB Lake Bonavista DR @ Lake Moraine WY SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,fd4693a8-f0c1-4941-a099-eb49a3d7b133
6873.000000000000000,SB Sierra Morena BV @ Sierra Morena CO SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,0808643c-c295-48c2-b0d4-47fb91526709
8022.000000000000000,Foothills Hospital (Women's Health Centre),ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,f9618c1d-83a1-444a-b4c1-05bd6247d3ca
5800.000000000000000,WB 44 AV NE @ 52 ST NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,fe7f2805-98fe-4790-89a2-decc263ed1b1
5835.000000000000000,EB 21 AV @ Spiller RD SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,19d481c5-5ae2-45ee-848a-e17f7f34cdb4
9159.000000000000000,EB Lake Sylvan DR @ Lake Wapta RI SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,653796f2-578f-494c-af7b-1181986acb4e
